generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1765422442-bYZ6ewIQkPdGGUkAQKZK,2025-12-11 03:07:22.987,0,,,,0.000465,124,31,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,148,386,,GenEval
gen-1765422437-c53oDeXZyhqVByc9cre3,2025-12-11 03:07:17.503,0,,,0,0.002984,279,541,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3954,1104,,GenEval
gen-1765422436-EHiLrZJyEhaIYCe8eD1W,2025-12-11 03:07:16.426,0,,,,0.000693,355,25,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,190,556,,GenEval
gen-1765422430-M2Oe6p55esgPv9e4HkJR,2025-12-11 03:07:10.894,0,,,0,0.002439,284,431,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4234,622,,GenEval
gen-1765422429-cYSBk6RdwIPTL7VMKTWg,2025-12-11 03:07:09.733,0,,,,0.000575,124,42,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,318,409,,GenEval
gen-1765422428-A3x7JPlvWHPlyYS1XJNs,2025-12-11 03:07:08.619,0,,,,0.00068,144,50,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,262,513,,GenEval
gen-1765422423-D33oHze1P3KmFqHM3OwJ,2025-12-11 03:07:03.616,0,,,0,0.003006,441,513,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3742,720,,GenEval
gen-1765422419-4j35QspacAP6FRes35lk,2025-12-11 03:06:59.283,0,,,0,0.002273,468,361,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2942,1015,,GenEval
gen-1765422413-P4zMW1EGEEcu8E4xy8iy,2025-12-11 03:06:53.955,0,,,0,0.002928,473,491,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3685,1329,,GenEval
gen-1765422412-0v0N4W4KcmXWiMy1zhlO,2025-12-11 03:06:52.535,0,,,,0.001021,137,85,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,582,359,,GenEval
gen-1765422408-naDgA0DGDjlTZcaCrFNq,2025-12-11 03:06:48.389,0,,,0,0.00195,360,318,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2724,1276,,GenEval
gen-1765422405-hGgH45WWIFsOfJtmFRV3,2025-12-11 03:06:45.977,0,,,,0.002395,348,196,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1098,757,,GenEval
gen-1765422399-CDbRVuJZjOyR1J5AAMFu,2025-12-11 03:06:39.458,0,,,0,0.002674,364,462,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4877,750,,GenEval
gen-1765422397-VROgKgNIDjfLf5x4He7F,2025-12-11 03:06:37.794,0,,,,0.001331,137,116,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,832,444,,GenEval
gen-1765422382-TYnR9X748872k4mxWLs3,2025-12-11 03:06:22.531,0,,,0,0.004401,612,1687,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,9832,1236,,GenEval
gen-1765422380-BTqT33DH47EU5BkgQjdW,2025-12-11 03:06:20.588,0,,,0,0.000683,612,200,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1481,1059,,GenEval
gen-1765422378-6slfhtcn573u09rLrgtc,2025-12-11 03:06:18.633,0,,,0,0.000841,612,263,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1596,561,,GenEval
gen-1765422377-eG2kwyulVqMmrfC0NqA8,2025-12-11 03:06:17.325,0,,,,0.000816,149,63,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,444,395,,GenEval
gen-1765422375-sZrmfEwyMHVAEiWjmC0U,2025-12-11 03:06:15.879,0,,,0,0.000452,383,135,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1082,551,,GenEval
gen-1765422367-hCBz65m5XK4ZE6i3yfxA,2025-12-11 03:06:07.417,0,,,0,0.005087,383,1989,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8269,598,,GenEval
gen-1765422357-d91U2M6sofxod8nDCvoK,2025-12-11 03:05:57.468,0,,,0,0.005092,383,1991,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,9834,548,,GenEval
gen-1765422354-nixyp9enadrYGpguUiO2,2025-12-11 03:05:54.222,0,,,0,0.002351,341,402,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2498,628,,GenEval
gen-1765422351-MMZkfvDbJjZhQ8IJW3JK,2025-12-11 03:05:51.165,0,,,0,0.001606,361,249,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2124,580,,GenEval
gen-1765422347-Ps3G5xWqckMFpQXqf3G9,2025-12-11 03:05:47.217,0,,,0,0.001431,366,213,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2614,1118,,GenEval
gen-1765422345-bRc5lHdolHq6z9QgO8Dl,2025-12-11 03:05:45.452,0,,,,0.000827,134,66,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,736,360,,GenEval
gen-1765422342-Gr8iDUZELOJ9hkt1eh68,2025-12-11 03:05:42.278,0,,,0,0.001469,309,232,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1874,702,,GenEval
gen-1765422341-W1fdzEqMeiWP6DPkdIEh,2025-12-11 03:05:41.081,0,,,,0.000907,214,64,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,459,404,,GenEval
gen-1765422336-lKmHhQdcC69StQOkPp3t,2025-12-11 03:05:36.766,0,,,0,0.001557,312,249,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3017,1144,,GenEval
gen-1765422334-qgvv4xirUKBG3SekqtaM,2025-12-11 03:05:34.825,0,,,,0.000877,134,71,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,787,378,,GenEval
gen-1765422298-RCDNlIJUQDnmg6a14aWI,2025-12-11 03:04:58.758,0,,,0,0.002786,541,449,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4055,610,,GenEval
gen-1765422293-mZF5ngKdk6mcqpg06RFi,2025-12-11 03:04:53.633,0,,,0,0.002743,433,462,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3617,1151,,GenEval
gen-1765422290-xjhYCyL3EdOIjueDWfb3,2025-12-11 03:04:50.673,0,,,0,0.001763,438,265,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1730,916,,GenEval
gen-1765422289-ZDk6u1OBaFFc2myx6qFF,2025-12-11 03:04:49.612,0,,,,0.000627,134,46,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,371,314,,GenEval
gen-1765422282-QRZ1OFKlSutoLx4NE3um,2025-12-11 03:04:42.884,0,,,0,0.002025,410,323,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,5277,1086,,GenEval
gen-1765422280-nf27CV388IB4r2yEkFNR,2025-12-11 03:04:40.653,0,,,,0.000615,244,31,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,187,1433,,GenEval
gen-1765422276-aWzDH5e9ZmOtFaR63ZGq,2025-12-11 03:04:36.528,0,,,0,0.001887,412,295,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3408,618,,GenEval
gen-1765422275-lembhiON3vCKrt7d7KOt,2025-12-11 03:04:35.327,0,,,,0.000617,134,45,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,338,442,,GenEval
gen-1765422272-xi1GTB99Zo3zbr9RNKGK,2025-12-11 03:04:32.244,0,,,0,0.001187,599,403,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2431,584,,GenEval
gen-1765422269-tmPn7b459nolrN8qtxa5,2025-12-11 03:04:29.372,0,,,0,0.001184,599,402,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2621,528,,GenEval
gen-1765422267-09wQvKWF42wQ0wXoGpU9,2025-12-11 03:04:27.147,0,,,0,0.000859,599,272,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1864,561,,GenEval
gen-1765422261-VHGOgEoXlcUj0A62r8PU,2025-12-11 03:04:21.591,0,,,0,0.003378,313,613,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4860,610,,GenEval
gen-1765422256-yMcpdV877V3XtznJvagd,2025-12-11 03:04:16.134,0,,,0,0.002488,358,426,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4328,739,,GenEval
gen-1765422252-dyL5SQNSZDfOk2IOnxP2,2025-12-11 03:04:12.135,0,,,0,0.002173,363,362,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2578,1090,,GenEval
gen-1765422251-xKRlTqzBxbtNKHSSVyNu,2025-12-11 03:04:11.155,0,,,,0.000855,132,69,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,294,347,,GenEval
gen-1765422244-tImF81XwgclRkhGlbaNk,2025-12-11 03:04:04.893,0,,,0,0.002558,298,452,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,5335,716,,GenEval
gen-1765422244-cJLqfINyWCRQdvlWGY6u,2025-12-11 03:04:04.106,0,,,,0.000525,284,17,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,105,379,,GenEval
gen-1765422239-eooDBJ64vYetIhoJvRwJ,2025-12-11 03:03:59.356,0,,,0,0.002153,298,371,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3992,642,,GenEval
gen-1765422238-dCewmJIseWQdKDMWScxW,2025-12-11 03:03:58.121,0,,,,0.000945,132,78,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,539,357,,GenEval
gen-1765422236-Bc0jPaTDvAGd26mJNRgV,2025-12-11 03:03:56.392,0,,,,0.000537,158,34,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,354,914,,GenEval
gen-1765422234-4t9dvcLCzDqvWkO4EMbJ,2025-12-11 03:03:54.967,0,,,0,0.000573,428,178,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1308,392,,GenEval
gen-1765422233-YRbbMGITsCnDBijrseG8,2025-12-11 03:03:53.942,0,,,,0.000562,130,40,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,258,400,,GenEval
gen-1765422232-8MWg8EwVOqEex5yakAfF,2025-12-11 03:03:52.814,0,,,0,0.000458,428,132,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,924,422,,GenEval
gen-1765422231-UkUe9t5rtFelGAcCM2GT,2025-12-11 03:03:51.595,0,,,,0.000508,159,31,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,295,439,,GenEval
gen-1765422229-0hSUHgSggZxXe3CXUcGz,2025-12-11 03:03:49.647,0,,,0,0.000573,428,178,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1414,507,,GenEval
gen-1765422225-sawLSJWR23Q16iDCldDI,2025-12-11 03:03:45.740,0,,,0,0.002475,435,408,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3116,705,,GenEval
gen-1765422221-96N0lqAF2sLs75XXXrch,2025-12-11 03:03:41.641,0,,,0,0.002159,369,358,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2725,1054,,GenEval
gen-1765422218-bo12gyK8H9CAMaOEdm1b,2025-12-11 03:03:38.467,0,,,0,0.001639,374,253,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1681,1138,,GenEval
gen-1765422217-mBh8rg9tuE4gG6sjwT9H,2025-12-11 03:03:37.266,0,,,,0.000977,126,82,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,460,360,,GenEval
gen-1765422213-vv5Ap80LQGYINd0OAAyG,2025-12-11 03:03:33.044,0,,,0,0.002267,352,383,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3384,587,,GenEval
gen-1765422212-y16UWDoByQpJHsy5HUgN,2025-12-11 03:03:32.230,0,,,,0.000515,260,19,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,85,349,,GenEval
gen-1765422208-qoV3PYMj9baIY6rCEtn9,2025-12-11 03:03:28.945,0,,,0,0.001886,356,306,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2474,693,,GenEval
gen-1765422207-iOUKTMkXRjnnVDv7RR2s,2025-12-11 03:03:27.823,0,,,,0.000547,126,39,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,297,409,,GenEval
gen-1765422206-WIN7rMffbZlFnjFMxdJe,2025-12-11 03:03:26.810,0,,,,0.000526,125,37,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,258,401,,GenEval
gen-1765422205-edCOhpKsN43xDbTeytW3,2025-12-11 03:03:25.715,0,,,,0.000483,139,31,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,239,484,,GenEval
gen-1765422202-tGjkmWwSXadx116s2sLs,2025-12-11 03:03:22.619,0,,-0.000188,0,0.001349,793,520,0,697,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2558,491,,GenEval
gen-1765422199-xvNdn2kZMOKMPdPfM5sN,2025-12-11 03:03:19.534,0,,-0.000188,0,0.001277,793,491,0,697,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2774,515,,GenEval
gen-1765422196-d1LvYkMtgFUxZU8H7Q4h,2025-12-11 03:03:16.867,0,,,0,0.001282,793,418,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,2351,538,,GenEval
gen-1765422195-8cyuqaWyaKTyqrWlPKlF,2025-12-11 03:03:15.345,0,,,,0.001116,133,95,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,812,363,,GenEval
gen-1765422190-f0cZAWSNp9VGKFoS4RjF,2025-12-11 03:03:10.739,0,,,0,0.00223,510,831,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,4546,579,,GenEval
gen-1765422188-H7dv9BAj0wHG95kGrPiC,2025-12-11 03:03:08.591,0,,,,0.001736,133,157,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1363,415,,GenEval
gen-1765422186-Bl4MfI6edwXMnpgDpQIJ,2025-12-11 03:03:06.733,0,,,0,0.000863,510,284,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1773,581,,GenEval
gen-1765422184-XsXEDL4Z1xyP75LGYuGL,2025-12-11 03:03:04.452,0,,,,0.001896,133,173,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1456,442,,GenEval
gen-1765422181-wjqmSCqjc3qZauX4kEOJ,2025-12-11 03:03:01.138,0,,,0,0.001428,510,510,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,3050,580,,GenEval
gen-1765422171-ygMsn66H2NP3ZEn6lX9m,2025-12-11 03:02:51.876,0,,,0,0.005108,445,1990,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,9048,500,,GenEval
gen-1765422163-eKItgWHjoYNEHP1ys3Po,2025-12-11 03:02:43.584,0,,,0,0.005103,445,1988,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,8172,517,,GenEval
gen-1765422161-xnTKqEjw4G75184xJifS,2025-12-11 03:02:41.364,0,,,,0.002085,140,191,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1399,298,,GenEval
gen-1765422159-Jljs3N2mPOfPlArFYlTQ,2025-12-11 03:02:39.925,0,,,0,0.000471,445,135,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1004,448,,GenEval
gen-1765422155-SHaWo1nEDrh6RIfADZzU,2025-12-11 03:02:35.203,0,,,0,0.003541,456,617,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3639,929,,GenEval
gen-1765422150-GffpT63rRFcvPHaIXaO6,2025-12-11 03:02:30.486,0,,,0,0.00341,540,574,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3621,789,,GenEval
gen-1765422145-2pmU8J43MtV7IolLEPCR,2025-12-11 03:02:25.364,0,,,0,0.00382,545,655,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4261,571,,GenEval
gen-1765422143-1H1po15Z7oAJhJHSgM6T,2025-12-11 03:02:23.457,0,,,,0.001546,133,138,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,941,629,,GenEval
gen-1765422138-4573CEzt4uuvRTsrAaw6,2025-12-11 03:02:18.710,0,,,0,0.002244,364,376,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3497,960,,GenEval
gen-1765422136-IgJZMUciJdkfmWgv23Vx,2025-12-11 03:02:16.988,0,,,,0.002071,329,166,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,855,414,,GenEval
gen-1765422132-5T35fnrirGJ7RkWDtk3B,2025-12-11 03:02:12.257,0,,,0,0.002617,367,450,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3371,1229,,GenEval
gen-1765422128-15OI1yMa3T3nR5FPmF6I,2025-12-11 03:02:08.898,0,,,,0.001956,133,179,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,1159,1472,,GenEval
gen-1765422127-9rSNPdjbZFmVafQgTbXD,2025-12-11 03:02:07.148,0,,,0,0.000571,570,160,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1215,531,,GenEval
gen-1765422125-GiWYYdGvIUVhOo2drGVk,2025-12-11 03:02:05.393,0,,,0,0.000688,570,207,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1442,538,,GenEval
gen-1765422123-GrXWxKTRRT99RwO71SbR,2025-12-11 03:02:03.671,0,,,0,0.000641,570,188,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1333,456,,GenEval
gen-1765422122-MBiFDoFwyXYOPiVIlzm0,2025-12-11 03:02:02.747,0,,,,0.00052,168,31,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,170,380,,GenEval
gen-1765422121-J5TNDZzuPzXDKJH90MKU,2025-12-11 03:02:01.217,0,,,0,0.00056,369,180,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1400,563,,GenEval
gen-1765422120-dOH7yeirazYDu7tyZTjl,2025-12-11 03:02:00.077,0,,,,0.000645,156,45,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,299,442,,GenEval
gen-1765422118-dWwt8HaAM2zN7g83MP96,2025-12-11 03:01:58.682,0,,,0,0.00046,369,140,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1292,510,,GenEval
gen-1765422117-QxVN5nWdPtJGdJCp32kd,2025-12-11 03:01:57.283,0,,,,0.000685,188,45,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,236,433,,GenEval
gen-1765422115-qzV45lkpfTXjXEQZaJOu,2025-12-11 03:01:55.180,0,,,0,0.000753,369,257,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1897,575,,GenEval
gen-1765422111-nDdAxYLbHUrR02qMKLOq,2025-12-11 03:01:51.385,0,,,0,0.002155,320,367,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2978,706,,GenEval
gen-1765422107-wFjF1zVfFVMKTuMhNQQx,2025-12-11 03:01:47.780,0,,,0,0.001995,320,335,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2575,702,,GenEval
gen-1765422104-TCjvz7eIScQCLIHFPphP,2025-12-11 03:01:44.504,0,,,0,0.00132,325,199,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,1657,1281,,GenEval
gen-1765422103-Ib2d9Gmtsab3s5cWSGIz,2025-12-11 03:01:43.402,0,,,,0.000595,132,43,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,140,478,,GenEval
gen-1765422099-Srnnwa0YxsDMH2iwp1U1,2025-12-11 03:01:39.688,0,,,0,0.001559,299,252,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2605,985,,GenEval
gen-1765422098-3dfbW2iRKWYsBf94ZOfL,2025-12-11 03:01:38.588,0,,,,0.000671,249,36,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,145,637,,GenEval
gen-1765422094-EWvWm6enDWwTXFTz7oyR,2025-12-11 03:01:34.784,0,,,0,0.001985,300,337,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2998,663,,GenEval
gen-1765422093-QO8MSGjFImCtPf05JxL5,2025-12-11 03:01:33.566,0,,,,0.000595,132,43,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,189,563,,GenEval
gen-1765422088-SQXZVkCyT3EythpBbzTZ,2025-12-11 03:01:28.020,0,,,0,0.002128,358,354,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,4040,1093,,GenEval
gen-1765422084-or3K9z2LtR31Vv5WGoqX,2025-12-11 03:01:24.438,0,,,0,0.001881,361,304,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2140,1145,,GenEval
gen-1765422081-NirO4maaVcrdrHGE2u8b,2025-12-11 03:01:21.367,0,,,0,0.001901,366,307,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2060,698,,GenEval
gen-1765422080-HtTw46LTnf6kkl8pOmNE,2025-12-11 03:01:20.152,0,,,,0.00077,128,61,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,276,441,,GenEval
gen-1765422076-umLre8Byn4saNIgI3CEf,2025-12-11 03:01:16.861,0,,,0,0.001785,315,294,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,2344,626,,GenEval
gen-1765422076-56klDFZvqky7TCNkgRt1,2025-12-11 03:01:16.048,0,,,,0.000575,252,26,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,111,364,,GenEval
gen-1765422072-8sjDkAjTmbAxZ8u204gz,2025-12-11 03:01:12.059,0,,,0,0.001973,318,331,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,3037,778,,GenEval
gen-1765422070-TEY3OdaoHs32b8xMAhul,2025-12-11 03:01:10.516,0,,,,0.00079,128,63,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,431,351,,GenEval
gen-1765422067-15phnDWCryHhJSc2mpCm,2025-12-11 03:01:07.224,0,,,,0.0016,136,143,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,2400,384,,GenEval
gen-1765422066-b7Jyxt6TWNbMazNe9AlN,2025-12-11 03:01:06.312,0,,,,0.000432,130,27,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,119,432,,GenEval
gen-1765422065-NHmMOlJY1LvlvAgXhROi,2025-12-11 03:01:05.125,0,,,,0.000846,133,68,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,432,405,,GenEval
gen-1765422063-iGruEGPTOU9WYkC6fzkt,2025-12-11 03:01:03.159,0,,,0,0.000667,643,190,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1414,568,,GenEval
gen-1765422051-mNxJarRhJrlhnnjtClVz,2025-12-11 03:00:51.071,0,,,0,0.005162,643,1988,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,11847,2612,,GenEval
gen-1765422041-nUOsHH2BeLTpgGHdMEAJ,2025-12-11 03:00:41.168,0,,,0,0.00517,643,1991,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,MAX_TOKENS,length,9750,532,,GenEval
gen-1765422040-3vz3IWWUqXApUe4Cs0MJ,2025-12-11 03:00:40.061,0,,,,0.000558,135,39,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,181,372,,GenEval
gen-1765422038-b102QSGcFnPSaXh8PmQm,2025-12-11 03:00:38.767,0,,,0,0.000461,462,129,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,975,418,,GenEval
gen-1765422037-7QI2fS9aUKLFj0p1ca5h,2025-12-11 03:00:37.863,0,,,,0.000677,230,39,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,198,408,,GenEval
gen-1765422035-HogcgY0khnvvMtxeO47w,2025-12-11 03:00:35.989,0,,,0,0.000763,462,250,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1569,628,,GenEval
gen-1765422034-DVKygjQ8UNG2F9ARtVJv,2025-12-11 03:00:34.057,0,,,,0.000577,134,41,0,0,openai/gpt-5-chat-2025-08-07,OpenAI,standard,false,true,,completed,stop,941,617,,GenEval
gen-1765422032-Oip1W0mMYfbgzUO5tbf8,2025-12-11 03:00:32.330,0,,,0,0.000526,462,155,0,0,google/gemini-2.5-flash,Google AI Studio,standard,false,true,,STOP,stop,1171,452,,GenEval
