generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1766187965-vxq4RztpMQDKIJ0sYzM6,2025-12-19 23:46:05.209,0,,,,0.004171,6062,380,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2955,2149,,GenEval
gen-1766187962-w837rR2XZlfgV2Wbq2DB,2025-12-19 23:46:02.558,0,,,,0.001188,1272,184,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1704,747,,GenEval
gen-1766187961-MK3qASf26ANBC9R2d26f,2025-12-19 23:46:01.220,0,,,,0.000909,1296,87,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1224,929,,GenEval
gen-1766187958-eeLNs6ejmdifeSheX5TJ,2025-12-19 23:45:58.499,0,,,,0.001197,1207,198,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1755,749,,GenEval
gen-1766187956-Phh1UGPfu8Hc9o7F423n,2025-12-19 23:45:56.947,0,,,,0.001017,1321,119,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1326,773,,GenEval
gen-1766187955-ezjc8mqoNEwVvrgQeYrK,2025-12-19 23:45:55.147,0,,,,0.000465,348,97,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1177,671,,GenEval
gen-1766187955-LUfZdUdch2iEvq7BKhHo,2025-12-19 23:45:55.042,0,,,0,0.0276,7230,394,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,stop,stop,8338,1874,,GenEval
gen-1766187954-YEkfW63mIukkZ8oFwsEf,2025-12-19 23:45:54.300,0,,,,0.000281,221,57,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,781,584,,GenEval
gen-1766187951-z5tB3VoW0aWSyCco3GjT,2025-12-19 23:45:51.725,0,,,,0.006862,12050,279,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2490,958,,GenEval
gen-1766187949-oG18PgCKd4mCKp4HfI9Y,2025-12-19 23:45:49.551,0,,-0.001718,,0.00171,5472,231,0,3818,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2086,741,,GenEval
gen-1766187948-EiGacct5VRSIS2BffejQ,2025-12-19 23:45:48.518,0,,,,0.000336,223,75,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,979,612,,GenEval
gen-1766187946-7vBzmJ0UZ3jWC9iItAO8,2025-12-19 23:45:46.072,0,,,,0.007412,13168,276,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2384,985,,GenEval
gen-1766187943-N22UZ4BvBpivtvOiwVU8,2025-12-19 23:45:43.968,0,,,,0.001041,1345,123,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1398,698,,GenEval
gen-1766187942-DIY0ToRmqj4foaPPnmse,2025-12-19 23:45:42.515,0,,,0,0.009976,4466,1102,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,11022,809,,GenEval
gen-1766187940-luwNT6rsCg2zQF685Mri,2025-12-19 23:45:40.728,0,,-0.001715,,0.001892,5369,308,0,3813,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2568,724,,GenEval
gen-1766187939-ATYTuo6rwrr8boNleyqs,2025-12-19 23:45:39.777,0,,,,0.000281,221,57,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,874,638,,GenEval
gen-1766187935-dm8c0wlZqiYbe2lTM9b9,2025-12-19 23:45:35.918,0,,,,0.007932,13338,421,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3796,1152,,GenEval
gen-1766187933-zjvQdrM18es2J1XyzyeX,2025-12-19 23:45:33.229,0,,,,0.001275,1147,234,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1980,764,,GenEval
gen-1766187931-Fab0Dq8VYhQz3RoRe6UX,2025-12-19 23:45:31.947,0,,,,0.000922,1346,83,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1039,638,,GenEval
gen-1766187928-ygUpxDnLkjTFLibbRpvJ,2025-12-19 23:45:28.273,0,,,0,0.010711,4466,1249,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,12499,821,,GenEval
gen-1766187927-3TDywihswiFB4eu9U84B,2025-12-19 23:45:27.756,0,,,,0.007907,13439,396,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3562,1191,,GenEval
gen-1766187926-KE5N6FUiH8zVvBCxqTTQ,2025-12-19 23:45:26.958,0,,,,0.000294,222,61,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,753,534,,GenEval
gen-1766187924-20pFswhTtUAkOR66JMWp,2025-12-19 23:45:24.209,0,,,,0.006552,3418,228,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,tool_calls,2955,861,,GenEval
gen-1766187923-kdSKwGVnGj36miGK58G5,2025-12-19 23:45:23.616,0,,,,0.001845,1309,397,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3282,786,,GenEval
gen-1766187919-xukqby7Bv6laI26KlFMB,2025-12-19 23:45:19.944,0,,,,0.004132,5499,461,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3599,797,,GenEval
gen-1766187919-QU5g4fT8vyJLyiU3YTBf,2025-12-19 23:45:19.198,0,,,,0.000254,220,48,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,668,497,,GenEval
gen-1766187918-fihdiZ7ItrIjVilbF5qY,2025-12-19 23:45:18.171,0.00232,,,0,0,3649,406,0,43,z-ai/glm-4.6,Novita,exacto,false,true,,tool_calls,tool_calls,5183,657,,GenEval
gen-1766187916-xAASvCvt9tWQja7aydJC,2025-12-19 23:45:16.129,0,,,,0.007261,12417,351,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2999,1285,,GenEval
gen-1766187914-QM4bLSwyQvw7D48pwlde,2025-12-19 23:45:14.117,0,,,,0.000657,715,100,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1180,625,,GenEval
gen-1766187912-q1p0XPx1zQlXZdIaw7UK,2025-12-19 23:45:12.884,0,,,,0.001034,1307,127,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1175,623,,GenEval
gen-1766187911-EDD4Ny2MGtM4jgUdr4Wa,2025-12-19 23:45:11.200,0,,-0.002688,0,0.005574,2535,399,0,1792,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,tool_calls,6279,500,,GenEval
gen-1766187911-VIswtruYrVllopg0E94l,2025-12-19 23:45:11.078,0,,,,0.000916,1227,101,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1147,661,,GenEval
gen-1766187909-i5tVwKgs5sFom4bbqeXL,2025-12-19 23:45:09.690,0,,,,0.000942,1237,108,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1328,770,,GenEval
gen-1766187906-L1RCA3LdD58VJslpEjq6,2025-12-19 23:45:06.874,0,,,,0.002833,4539,188,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2084,884,,GenEval
gen-1766187905-oyCxC1sFRBssK1smxfbY,2025-12-19 23:45:05.894,0,,,,0.000342,223,77,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,916,595,,GenEval
gen-1766187902-QZE6UJg1CH4MI6osOI2H,2025-12-19 23:45:02.383,0,,,,0.00735,12367,389,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3425,1071,,GenEval
gen-1766187900-f6VAyuYfWuujKEqXbJv7,2025-12-19 23:45:00.987,0,,,,0.001097,1312,147,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1329,641,,GenEval
gen-1766187900-y6JdMS2sY4bYt30wZfiJ,2025-12-19 23:45:00.360,0,,,0,0.022431,4627,570,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,8680,1881,,GenEval
gen-1766187898-5fa8CE4tY9RlsnDP8xzC,2025-12-19 23:44:58.864,0,,,,0.001022,1229,136,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1432,685,,GenEval
gen-1766187896-D7bZQEvFUmmc4tXJ4gd4,2025-12-19 23:44:56.507,0,,,,0.001126,1226,171,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1653,718,,GenEval
gen-1766187894-k8RoyLeAG3k0gcjKUlI3,2025-12-19 23:44:54.865,0,,,,0.001009,1286,122,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1348,745,,GenEval
gen-1766187893-xYrIPKCAS60K9FSVdj6c,2025-12-19 23:44:53.041,0.000531,,-0.000573,0,0,6502,631,0,5517,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,5943,704,,GenEval
gen-1766187892-wk8E9wOic2WwukyWblBK,2025-12-19 23:44:52.914,0,,,,0.000443,329,93,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1126,627,,GenEval
gen-1766187891-YzBjYCqR3fI9LvtduX3I,2025-12-19 23:44:51.990,0,,,,0.000315,223,68,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,846,544,,GenEval
gen-1766187889-6RlXhOpKNxIZwhwXVv5j,2025-12-19 23:44:49.092,0,,,,0.007397,12467,388,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2831,974,,GenEval
gen-1766187887-qDy2TUpXkKohke26PZNL,2025-12-19 23:44:47.739,0,,,,0.000623,503,124,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1309,664,,GenEval
gen-1766187886-GqMqO1ZWEtzb1IuaNPDX,2025-12-19 23:44:46.953,0,,-0.005472,,0.00854,6458,594,0,4864,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,4973,551,,GenEval
gen-1766187886-Itq4Wy6dNXwjFQ1npZML,2025-12-19 23:44:46.534,0,,,,0.001017,1326,118,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1138,651,,GenEval
gen-1766187883-iuyjQX0Ja8MDAtlCb247,2025-12-19 23:44:43.865,0,,-0.018243,,0.003017,41423,183,0,40540,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2531,1265,,GenEval
gen-1766187882-qJTIdBlgk163Ew2M0fbL,2025-12-19 23:44:42.930,0,,,,0.000321,223,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,874,559,,GenEval
gen-1766187879-r723PmsAvOvdVj3OSxvH,2025-12-19 23:44:39.869,0,,,,0.007478,12467,415,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2988,926,,GenEval
gen-1766187877-vecgSdkxL3bJnZAw9YbP,2025-12-19 23:44:37.770,0,,,,0.000629,503,126,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1414,785,,GenEval
gen-1766187875-Jw0ukC9X5arISLT19VxD,2025-12-19 23:44:35.734,0,,,,0.001284,1326,207,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1988,804,,GenEval
gen-1766187874-cLiZbzU280ibMccgA2zf,2025-12-19 23:44:34.264,0,,,0,0.012399,7549,970,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,11442,1033,,GenEval
gen-1766187872-oMRpLbmbzY8b2OHlbVUR,2025-12-19 23:44:32.522,0,,-0.018243,,0.003035,41423,189,0,40540,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2290,1107,,GenEval
gen-1766187871-amzYc441U7T0kEGe86ig,2025-12-19 23:44:31.655,0,,,,0.000289,224,59,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,791,554,,GenEval
gen-1766187868-a4DXsR3KmRLIDsSHxuDn,2025-12-19 23:44:28.289,0,,,,0.007473,12624,387,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3299,1031,,GenEval
gen-1766187866-mzY14b4cLM8nUdNs0yuj,2025-12-19 23:44:26.170,0,,,,0.000656,580,122,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1264,628,,GenEval
gen-1766187864-dgguyKEfpZCRp80QVkRr,2025-12-19 23:44:24.826,0,,,,0.001104,1447,127,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1280,663,,GenEval
gen-1766187862-K077jySSPt8fSusi61BJ,2025-12-19 23:44:22.038,0,,,0,0.02439,4970,632,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,9888,1759,,GenEval
gen-1766187861-hJ0zJYGzwYKJjmjcLDGj,2025-12-19 23:44:21.421,0,,-0.007297,,0.01408,41423,222,0,16216,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2577,1167,,GenEval
gen-1766187860-2foDY2V8WvXN7pD3ZdP2,2025-12-19 23:44:20.299,0,,,,0.00033,223,73,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1041,705,,GenEval
gen-1766187857-rL6CrZej0yLZuMZ7NoIX,2025-12-19 23:44:17.622,0,,,,0.001815,1446,364,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2615,665,,GenEval
gen-1766187855-CrgTjp5lHf7n7uY1reDj,2025-12-19 23:44:15.739,0,,,,0.00058,494,111,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1236,691,,GenEval
gen-1766187855-3rTg261QhZii6oy62SVO,2025-12-19 23:44:14.998,0.000528,,-0.000571,0,0,6450,631,0,5497,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,5987,589,,GenEval
gen-1766187853-vNpKC6QSSsL8DhbGj91G,2025-12-19 23:44:13.226,0,,,,0.001533,1381,281,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2403,860,,GenEval
gen-1766187849-McSZIUfkDAQA1mt3MKXR,2025-12-19 23:44:09.812,0,,-0.007218,,0.00346,20025,222,0,16040,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2667,1228,,GenEval
gen-1766187849-W4qrqhisoVr7PAZIVfzd,2025-12-19 23:44:09.087,0,,,,0.000265,224,51,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,668,522,,GenEval
gen-1766187846-qN6fZgKaftysyeA1bdcV,2025-12-19 23:44:06.604,0,,,,0.001651,1407,316,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2435,813,,GenEval
gen-1766187845-OpzbJTCVm87k0b5YaNLQ,2025-12-19 23:44:05.389,0,,-0.005472,,0.009129,6505,647,0,4864,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,8175,472,,GenEval
gen-1766187844-fybIClv1zTDCxT31cbWI,2025-12-19 23:44:04.365,0,,,,0.00068,502,143,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1543,631,,GenEval
gen-1766187842-uqLxEnHiijR1KJHZJ6x6,2025-12-19 23:44:02.724,0,,,,0.001096,1419,129,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1393,771,,GenEval
gen-1766187838-n2TM33ZoP93XNWUDQxwl,2025-12-19 23:43:58.838,0,,-0.007218,,0.003712,20025,306,0,16040,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3011,1022,,GenEval
gen-1766187837-9PTeDMoaiUD5O315FJEN,2025-12-19 23:43:57.852,0,,,,0.000312,223,67,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,934,629,,GenEval
gen-1766187835-g4YV1hun1yjba6Ic6JGx,2025-12-19 23:43:55.135,0,,,,0.00175,1424,346,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2670,836,,GenEval
gen-1766187833-1hcC2vpKgja1U4SSZlGY,2025-12-19 23:43:53.106,0,,,,0.001006,1335,113,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1221,717,,GenEval
gen-1766187829-uBYI0iOJwT9aeera7YmG,2025-12-19 23:43:49.390,0,,-0.007218,,0.003667,20025,291,0,16040,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3031,1059,,GenEval
gen-1766187828-AgwgKj1W6BM8DSQiJmZu,2025-12-19 23:43:48.545,0,,,0,0.013767,7697,1214,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,15292,1130,,GenEval
gen-1766187828-DBFUqFvXGuedQ6JHZ4IP,2025-12-19 23:43:48.416,0,,,,0.00028,224,56,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,893,644,,GenEval
gen-1766187825-FOiyjRVJNFk94qXQhs79,2025-12-19 23:43:45.697,0,,,,0.003356,4486,371,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2667,809,,GenEval
gen-1766187823-ara5UybhYJbHrgsd1HGu,2025-12-19 23:43:43.432,0,,,,0.001017,1171,144,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1481,693,,GenEval
gen-1766187821-GnxMDn5q3oby9ypMRYe3,2025-12-19 23:43:41.928,0,,,,0.001043,1360,121,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1294,628,,GenEval
gen-1766187819-w97reb5UtgahLfMVrVUz,2025-12-19 23:43:39.804,0,,,,0.000689,479,150,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1412,637,,GenEval
gen-1766187818-MrBo84lBR6nylJFWjjXy,2025-12-19 23:43:38.225,0,,,,0.001076,1348,134,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1350,677,,GenEval
gen-1766187814-oMpz5LM4mSBwyt1YHMv3,2025-12-19 23:43:34.680,0,,,0,0.024819,4893,676,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,11189,1751,,GenEval
gen-1766187814-Qbn2ZeyzREEKgs6drMtK,2025-12-19 23:43:34.418,0,,-0.007199,,0.002455,17846,244,0,15999,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3039,1335,,GenEval
gen-1766187813-E9XUFdOseqBSp64gJwU3,2025-12-19 23:43:33.279,0,,,,0.000312,223,67,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1077,814,,GenEval
gen-1766187811-dbBacRAh1ztVcKRZDiBu,2025-12-19 23:43:31.011,0,,,,0.001739,1613,311,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2222,661,,GenEval
gen-1766187808-WYrC3cNMKLFyk7vaukkY,2025-12-19 23:43:28.857,0,,,,0.001485,1471,250,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2108,829,,GenEval
gen-1766187807-hLBaOwg98CbOOL0IVKHh,2025-12-19 23:43:27.654,0.000729,,-0.000194,0,0,5503,516,0,1866,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,4885,809,,GenEval
gen-1766187806-40QK1nszPxhcnxF0ith4,2025-12-19 23:43:26.625,0,,,,0.001055,1457,109,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1396,796,,GenEval
gen-1766187804-Ds5TSXc8tZUnh5Sb1e60,2025-12-19 23:43:24.151,0,,,,0.001087,1358,136,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1364,677,,GenEval
gen-1766187800-mJeTyWCKdEZWtotuIwH1,2025-12-19 23:43:20.496,0,,-0.007199,,0.00238,17846,219,0,15999,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2640,1198,,GenEval
gen-1766187800-N8feoe1XEFv9hbRoeUcL,2025-12-19 23:43:20.119,0,,,,0.013372,5458,655,0,0,openai/gpt-5.1-chat-20251113,OpenAI,standard,false,true,,completed,stop,6177,992,,GenEval
gen-1766187799-bWDgrT9KFPR1rO2jBACi,2025-12-19 23:43:19.669,0,,,,0.000289,224,59,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,755,592,,GenEval
gen-1766187797-bRXzvUFlwjavvsRi6hhk,2025-12-19 23:43:17.008,0,,,,0.001739,1535,324,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2615,877,,GenEval
gen-1766187795-3VlVhQS6pseamG9YwBLD,2025-12-19 23:43:15.080,0,,,,0.00135,1405,216,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1841,724,,GenEval
gen-1766187792-C3KepyTd8Cqresyc3du7,2025-12-19 23:43:12.799,0,,,,0.001067,1133,167,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1735,760,,GenEval
gen-1766187791-7OF2l0CxnpQMv3feccgI,2025-12-19 23:43:11.255,0,,,,0.001012,1334,115,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1245,658,,GenEval
gen-1766187788-12Wuym30ON8Yrol9umvx,2025-12-19 23:43:08.115,0,,,,0.009457,17846,178,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2372,1168,,GenEval
gen-1766187787-NIa0kiO6XjGLyiH7PIhx,2025-12-19 23:43:07.013,0,,,,0.000289,224,59,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1028,810,,GenEval
gen-1766187783-dCklEYtlVHhos5RJkTze,2025-12-19 23:43:03.623,0,,,0,0.01255,5940,1322,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,stop,stop,15418,737,,GenEval
gen-1766187782-1mtuDt0yOCzXIdSyxloY,2025-12-19 23:43:02.363,0,,,,0.008402,13078,621,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4575,1070,,GenEval
gen-1766187778-6zOjg2FzaYj0apfwPvck,2025-12-19 23:42:58.731,0,,-0.001713,,0.002035,5247,375,0,3807,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2801,756,,GenEval
gen-1766187777-olvW3ipCESbJYYdrmPHU,2025-12-19 23:42:57.914,0,,,,0.000292,224,60,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,742,563,,GenEval
gen-1766187774-LN14f2gXPEWWZZZakc5t,2025-12-19 23:42:54.855,0,,,,0.007364,12377,392,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3002,935,,GenEval
gen-1766187772-UvpWtDftQCh9hJkuj6dU,2025-12-19 23:42:52.762,0,,,,0.000673,501,141,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1454,690,,GenEval
gen-1766187770-l9qGzt10nv64XIDuE48w,2025-12-19 23:42:50.175,0,,-0.001718,,0.002037,5454,343,0,3818,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2507,835,,GenEval
gen-1766187769-kvs9omqx1bRT7cO1YTfZ,2025-12-19 23:42:49.265,0,,,,0.00033,223,73,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,858,532,,GenEval
gen-1766187766-fnH40D4GwX0Q0wN3pMCL,2025-12-19 23:42:46.301,0,,,,0.007471,12590,392,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2902,956,,GenEval
gen-1766187764-ZjuXFifMeSHy7IePw6vL,2025-12-19 23:42:44.239,0,,,,0.000627,576,113,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1368,740,,GenEval
gen-1766187762-CNatflrOo1YsdxvqNZmr,2025-12-19 23:42:42.569,0,,,,0.001026,1387,111,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1343,822,,GenEval
gen-1766187758-WWAikdnEOZyHWKfalKDC,2025-12-19 23:42:38.257,0,,,,0.007865,13439,382,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3505,1018,,GenEval
gen-1766187757-iMQKzKudqCsd36PUcY4l,2025-12-19 23:42:37.391,0,,,,0.000309,223,66,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,822,548,,GenEval
gen-1766187755-yeKXCSHSPOAwLuF3HDCw,2025-12-19 23:42:35.097,0,,,,0.00141,1254,261,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2239,848,,GenEval
gen-1766187751-ZXxJbTb7l8ixR8yB3lNW,2025-12-19 23:42:31.498,0,,-0.001716,,0.002392,5386,472,0,3814,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3479,728,,GenEval
gen-1766187750-HfhMgAiC0nludc0Ay7Qr,2025-12-19 23:42:30.488,0,,,,0.000312,223,67,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,953,641,,GenEval
gen-1766187748-Fvd9aFJHcIwNshuHuodN,2025-12-19 23:42:28.082,0,,,,0.001573,1364,297,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2345,788,,GenEval
gen-1766187746-ITCvHHwwt5vb75hVinV6,2025-12-19 23:42:26.956,0,,-0.003072,0,0.014462,4211,1139,0,2048,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,stop,35002,1141,,GenEval
gen-1766187745-PnB44bz8ewXgf5QFywN6,2025-12-19 23:42:25.537,0,,,,0.001159,1148,195,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1817,797,,GenEval
